id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,batting_average
nuxhajo01,1960,1,CIN,NL,39,26,3,2,1,0,0,1.0,0.0,0.0,1,6.0,0.0,0.0,0.0,1.0,0.0,0.07692307692307693
osteecl01,1960,1,CIN,NL,26,12,1,1,0,0,0,0.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
paganjo01,1960,1,SFN,NL,18,49,8,14,2,2,0,2.0,2.0,2.0,1,6.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857
penaor01,1960,1,CIN,NL,4,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
phillda01,1960,1,PHI,NL,14,15,2,5,2,0,0,4.0,0.0,0.0,3,2.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333
phillda01,1960,2,SFN,NL,39,61,5,10,0,0,1,7.0,0.0,0.0,6,14.0,0.0,0.0,0.0,0.0,2.0,0.16393442622950818
pinsova01,1960,1,CIN,NL,154,652,107,187,37,12,20,61.0,32.0,12.0,47,96.0,3.0,5.0,1.0,1.0,11.0,0.28680981595092025
pizarju01,1960,1,ML1,NL,23,40,4,11,1,1,0,2.0,0.0,0.0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.275
podrejo01,1960,1,LAN,NL,34,66,3,9,0,0,0,3.0,0.0,0.0,5,15.0,0.0,1.0,10.0,1.0,0.0,0.13636363636363635
postwa01,1960,1,PHI,NL,34,84,11,24,6,1,2,12.0,0.0,0.0,9,24.0,1.0,0.0,0.0,1.0,1.0,0.2857142857142857
postwa01,1960,2,CIN,NL,77,249,36,70,14,0,17,38.0,0.0,2.0,28,51.0,3.0,0.0,0.0,3.0,11.0,0.28112449799196787
ricede01,1960,1,CHN,NL,18,52,2,12,3,0,0,4.0,0.0,0.0,2,7.0,1.0,0.0,0.0,1.0,3.0,0.23076923076923078
ricede01,1960,2,SLN,NL,1,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
roberro01,1960,1,PHI,NL,35,79,6,12,1,0,0,4.0,1.0,1.0,6,26.0,0.0,0.0,4.0,0.0,0.0,0.1518987341772152
robinfr02,1960,1,CIN,NL,139,464,86,138,33,6,31,83.0,13.0,6.0,82,67.0,6.0,9.0,0.0,7.0,18.0,0.2974137931034483
sadecra01,1960,1,SLN,NL,29,57,5,12,0,0,0,2.0,0.0,0.0,1,6.0,0.0,0.0,2.0,0.0,0.0,0.21052631578947367
santoro01,1960,1,CHN,NL,95,347,44,87,24,2,9,44.0,0.0,3.0,31,44.0,5.0,0.0,2.0,2.0,9.0,0.2507204610951009
schoere01,1960,1,ML1,NL,68,226,21,58,9,1,1,19.0,1.0,0.0,17,13.0,4.0,1.0,2.0,0.0,3.0,0.25663716814159293
schofdi01,1960,1,PIT,NL,65,102,9,34,4,1,0,10.0,0.0,1.0,16,20.0,4.0,1.0,2.0,0.0,1.0,0.3333333333333333
shortch02,1960,1,PHI,NL,42,25,0,0,0,0,0,0.0,0.0,0.0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
simmocu01,1960,1,PHI,NL,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
simmocu01,1960,2,SLN,NL,29,47,8,10,1,0,0,1.0,0.0,0.0,4,9.0,0.0,0.0,2.0,0.0,1.0,0.2127659574468085
snidedu01,1960,1,LAN,NL,101,235,38,57,13,5,14,36.0,1.0,0.0,46,54.0,8.0,1.0,1.0,2.0,7.0,0.2425531914893617
spahnwa01,1960,1,ML1,NL,40,95,10,14,2,0,3,7.0,0.0,0.0,5,26.0,0.0,0.0,2.0,2.0,3.0,0.14736842105263157
tayloto02,1960,1,CHN,NL,19,76,14,20,3,3,1,9.0,2.0,0.0,8,12.0,0.0,1.0,3.0,1.0,1.0,0.2631578947368421
tayloto02,1960,2,PHI,NL,127,505,66,145,22,4,4,35.0,24.0,11.0,33,86.0,2.0,2.0,6.0,5.0,10.0,0.2871287128712871
thomafr03,1960,1,CHN,NL,135,479,54,114,12,1,21,64.0,1.0,0.0,28,74.0,4.0,0.0,1.0,1.0,12.0,0.23799582463465555
torrejo01,1960,1,ML1,NL,2,2,0,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
vernomi01,1960,1,PIT,NL,9,8,0,1,0,0,0,1.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.125
willibi01,1960,1,CHN,NL,12,47,4,13,0,2,2,7.0,0.0,0.0,5,12.0,0.0,0.0,0.0,0.0,1.0,0.2765957446808511
willist02,1960,1,LAN,NL,38,64,7,9,1,0,2,7.0,0.0,0.0,3,35.0,0.0,0.0,7.0,0.0,1.0,0.140625
willsma01,1960,1,LAN,NL,148,516,75,152,15,2,0,27.0,50.0,12.0,35,47.0,8.0,3.0,3.0,2.0,11.0,0.29457364341085274
adairje01,1961,1,BAL,AL,133,386,41,102,21,1,9,37.0,5.0,2.0,35,51.0,4.0,2.0,1.0,4.0,6.0,0.26424870466321243
aguirha01,1961,1,DET,AL,45,9,0,0,0,0,0,1.0,0.0,0.0,0,8.0,0.0,0.0,3.0,1.0,0.0,0.0
aparilu01,1961,1,CHA,AL,156,625,90,170,24,4,6,45.0,53.0,13.0,38,33.0,0.0,1.0,4.0,4.0,12.0,0.272
barbest01,1961,1,BAL,AL,37,80,6,13,1,0,2,6.0,0.0,0.0,5,42.0,0.0,1.0,9.0,0.0,0.0,0.1625
berrayo01,1961,1,NYA,AL,119,395,62,107,11,0,22,61.0,2.0,0.0,35,28.0,4.0,2.0,0.0,5.0,7.0,0.2708860759493671
boyercl02,1961,1,NYA,AL,148,504,61,113,19,5,11,55.0,1.0,3.0,63,83.0,4.0,2.0,1.0,8.0,13.0,0.22420634920634921
brinked01,1961,1,WS2,AL,4,11,0,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
brownha01,1961,1,BAL,AL,27,50,3,7,2,0,0,1.0,0.0,0.0,3,11.0,0.0,0.0,3.0,1.0,1.0,0.14
bunniji01,1961,1,DET,AL,38,100,6,13,1,0,0,4.0,0.0,0.0,2,30.0,0.0,0.0,2.0,0.0,3.0,0.13
busbyji01,1961,1,BAL,AL,75,89,15,23,3,1,0,6.0,2.0,0.0,8,10.0,0.0,0.0,1.0,1.0,1.0,0.25842696629213485
cashno01,1961,1,DET,AL,159,535,119,193,22,8,41,132.0,11.0,5.0,124,85.0,19.0,9.0,2.0,2.0,16.0,0.36074766355140186
cervbo01,1961,1,LAA,AL,18,57,3,9,3,0,2,6.0,0.0,0.0,1,8.0,0.0,0.0,1.0,1.0,4.0,0.15789473684210525
cervbo01,1961,2,NYA,AL,57,118,17,32,5,1,6,20.0,1.0,0.0,12,17.0,0.0,1.0,0.0,0.0,6.0,0.2711864406779661
clinety01,1961,1,CLE,AL,12,43,9,9,2,1,0,1.0,1.0,0.0,6,1.0,0.0,2.0,0.0,0.0,0.0,0.20930232558139536
colavro01,1961,1,DET,AL,163,583,129,169,30,2,45,140.0,1.0,2.0,113,75.0,2.0,2.0,2.0,8.0,14.0,0.28987993138936535
covinwe01,1961,2,CHA,AL,22,59,5,17,1,0,4,15.0,0.0,0.0,4,5.0,1.0,0.0,2.0,0.0,2.0,0.288135593220339
covinwe01,1961,3,KC1,AL,17,44,3,7,0,0,1,6.0,0.0,0.0,4,7.0,0.0,2.0,0.0,0.0,2.0,0.1590909090909091
donovdi01,1961,1,WS2,AL,24,56,6,10,1,0,1,7.0,0.0,0.0,6,23.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142858
downial01,1961,1,NYA,AL,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dropowa01,1961,1,BAL,AL,14,27,1,7,0,0,1,2.0,0.0,0.0,4,3.0,0.0,0.0,0.0,0.0,3.0,0.25925925925925924
foileha01,1961,1,BAL,AL,43,124,18,34,6,0,6,19.0,0.0,2.0,12,27.0,1.0,0.0,1.0,1.0,4.0,0.27419354838709675
fordwh01,1961,1,NYA,AL,39,96,11,17,1,0,0,10.0,0.0,0.0,12,17.0,0.0,0.0,5.0,1.0,1.0,0.17708333333333334
fornimi01,1961,1,BOS,AL,57,32,2,5,1,0,1,4.0,0.0,0.0,0,8.0,0.0,0.0,1.0,0.0,0.0,0.15625
foxne01,1961,1,CHA,AL,159,606,67,152,11,5,2,51.0,2.0,3.0,59,12.0,3.0,9.0,15.0,7.0,17.0,0.2508250825082508
francti01,1961,1,CLE,AL,155,592,87,178,30,8,16,85.0,2.0,1.0,56,52.0,3.0,4.0,12.0,3.0,11.0,0.30067567567567566
freehbi01,1961,1,DET,AL,4,10,1,4,0,0,0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
fregoji01,1961,1,LAA,AL,11,27,7,6,0,0,0,3.0,0.0,0.0,1,4.0,0.0,0.0,1.0,0.0,2.0,0.2222222222222222
garvene01,1961,1,LAA,AL,12,6,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
ginsbjo01,1961,1,CHA,AL,6,3,0,0,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0
ginsbjo01,1961,2,BOS,AL,19,24,1,6,0,0,0,5.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.25
goodmbi01,1961,1,CHA,AL,41,51,4,13,4,0,1,10.0,0.0,0.0,7,6.0,0.0,0.0,0.0,1.0,1.0,0.2549019607843137
grantmu01,1961,1,CLE,AL,48,88,8,15,2,0,1,6.0,0.0,0.0,4,29.0,0.0,0.0,5.0,1.0,2.0,0.17045454545454544
greenle01,1961,1,MIN,AL,156,600,92,171,28,7,9,50.0,17.0,11.0,81,50.0,2.0,6.0,3.0,2.0,5.0,0.285
halldi01,1961,1,BAL,AL,30,36,4,5,0,0,0,1.0,0.0,0.0,3,13.0,0.0,0.0,4.0,0.0,1.0,0.1388888888888889
hansero02,1961,1,BAL,AL,155,533,51,132,13,2,12,51.0,1.0,3.0,66,96.0,2.0,1.0,3.0,4.0,19.0,0.24765478424015008
heldwo01,1961,1,CLE,AL,146,509,67,136,23,5,23,78.0,0.0,0.0,69,111.0,11.0,3.0,3.0,6.0,14.0,0.26719056974459726
herbera01,1961,1,KC1,AL,13,28,1,3,1,0,0,4.0,0.0,0.0,1,5.0,0.0,0.0,2.0,0.0,0.0,0.10714285714285714
herbera01,1961,2,CHA,AL,21,53,7,12,1,0,2,3.0,0.0,0.0,3,8.0,0.0,1.0,1.0,0.0,0.0,0.22641509433962265
hoeftbi01,1961,1,BAL,AL,35,39,1,7,0,0,0,4.0,0.0,0.0,4,13.0,0.0,0.0,2.0,1.0,0.0,0.1794871794871795
howarel01,1961,1,NYA,AL,129,446,64,155,17,5,21,77.0,0.0,3.0,28,65.0,6.0,3.0,1.0,4.0,5.0,0.3475336322869955
johnsde01,1961,1,NYA,AL,13,19,1,2,0,0,0,2.0,0.0,0.0,2,5.0,0.0,0.0,0.0,1.0,2.0,0.10526315789473684
johnsde01,1961,2,KC1,AL,83,283,31,61,11,3,8,42.0,0.0,1.0,14,44.0,1.0,1.0,1.0,4.0,9.0,0.21554770318021202
johnske02,1961,1,KC1,AL,6,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
kaatji01,1961,1,MIN,AL,47,63,10,15,3,1,0,1.0,0.0,0.0,4,13.0,0.0,1.0,3.0,0.0,2.0,0.23809523809523808
kalinal01,1961,1,DET,AL,153,586,116,190,41,7,19,82.0,14.0,1.0,66,42.0,2.0,4.0,4.0,5.0,16.0,0.3242320819112628
killeha01,1961,1,MIN,AL,150,541,94,156,20,7,46,122.0,1.0,2.0,107,109.0,6.0,3.0,0.0,5.0,11.0,0.28835489833641403
klinero01,1961,1,LAA,AL,26,31,0,3,0,0,0,0.0,0.0,0.0,1,17.0,0.0,0.0,3.0,0.0,0.0,0.0967741935483871
klinero01,1961,2,DET,AL,10,18,2,3,1,0,0,2.0,0.0,0.0,0,8.0,0.0,1.0,3.0,0.0,0.0,0.16666666666666666
klippjo01,1961,1,WS2,AL,42,7,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
kluszte01,1961,1,LAA,AL,107,263,32,64,12,0,15,39.0,0.0,0.0,24,23.0,5.0,0.0,0.0,3.0,4.0,0.24334600760456274
larsedo01,1961,1,KC1,AL,18,20,2,6,0,0,1,4.0,0.0,0.0,1,5.0,0.0,0.0,1.0,0.0,0.0,0.3
larsedo01,1961,2,CHA,AL,25,25,2,8,0,0,1,4.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.32
laryfr01,1961,1,DET,AL,42,108,13,25,2,0,1,5.0,0.0,0.0,3,27.0,0.0,1.0,3.0,0.0,2.0,0.23148148148148148
lauch01,1961,2,BAL,AL,17,47,3,8,0,0,1,4.0,0.0,0.0,1,3.0,1.0,0.0,1.0,0.0,1.0,0.1702127659574468
lollash01,1961,1,CHA,AL,116,337,38,95,10,1,7,41.0,0.0,0.0,37,22.0,10.0,6.0,1.0,3.0,5.0,0.2818991097922849
mantlmi01,1961,1,NYA,AL,153,514,132,163,16,6,54,128.0,12.0,1.0,126,112.0,9.0,0.0,1.0,5.0,2.0,0.31712062256809337
maxwech01,1961,1,DET,AL,79,131,11,30,4,2,5,18.0,0.0,0.0,20,24.0,2.0,1.0,0.0,1.0,1.0,0.22900763358778625
mcauldi01,1961,1,DET,AL,80,285,36,73,12,4,6,33.0,2.0,3.0,24,39.0,0.0,4.0,1.0,1.0,5.0,0.256140350877193
mcdowsa01,1961,1,CLE,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
mclisca01,1961,1,CHA,AL,31,54,2,9,1,0,0,5.0,0.0,0.0,1,24.0,0.0,0.0,3.0,0.0,1.0,0.16666666666666666
minchdo01,1961,1,MIN,AL,35,101,18,19,5,1,5,11.0,0.0,1.0,22,11.0,0.0,0.0,0.0,0.0,5.0,0.18811881188118812
minosmi01,1961,1,CHA,AL,152,540,91,151,28,3,14,82.0,9.0,4.0,67,46.0,2.0,16.0,0.0,12.0,11.0,0.2796296296296296
niemabo01,1961,2,CLE,AL,39,65,2,23,6,0,2,10.0,1.0,0.0,7,4.0,0.0,0.0,0.0,0.0,0.0,0.35384615384615387
nuxhajo01,1961,1,KC1,AL,56,65,5,19,2,1,2,13.0,0.0,0.0,6,18.0,0.0,0.0,5.0,0.0,2.0,0.2923076923076923
osteecl01,1961,2,WS2,AL,3,7,0,1,0,0,0,1.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285
pappami01,1961,1,BAL,AL,26,66,6,9,2,0,3,6.0,0.0,0.0,0,29.0,0.0,0.0,3.0,1.0,1.0,0.13636363636363635
pascuca02,1961,1,MIN,AL,35,85,4,14,3,0,0,4.0,0.0,0.0,5,15.0,0.0,0.0,5.0,0.0,5.0,0.16470588235294117
perryji01,1961,1,CLE,AL,35,73,4,12,2,0,0,3.0,0.0,0.0,1,14.0,0.0,0.0,5.0,0.0,2.0,0.1643835616438356
phillda01,1961,1,BAL,AL,99,144,13,36,9,2,1,23.0,2.0,0.0,10,20.0,0.0,0.0,0.0,3.0,9.0,0.25
piercbi02,1961,1,CHA,AL,39,56,3,8,0,0,0,3.0,0.0,0.0,1,11.0,0.0,0.0,6.0,0.0,2.0,0.14285714285714285
piersji01,1961,1,CLE,AL,121,484,81,156,26,7,6,40.0,8.0,2.0,43,46.0,1.0,2.0,4.0,3.0,18.0,0.32231404958677684
pizarju01,1961,1,CHA,AL,40,69,10,17,3,1,0,5.0,1.0,0.0,5,19.0,0.0,1.0,1.0,1.0,2.0,0.2463768115942029
powelbo01,1961,1,BAL,AL,4,13,0,1,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
powervi01,1961,1,CLE,AL,147,563,64,151,34,4,5,63.0,4.0,3.0,38,16.0,5.0,1.0,8.0,12.0,19.0,0.2682060390763766
ramospe01,1961,1,MIN,AL,53,93,8,16,1,0,3,11.0,0.0,0.0,3,42.0,0.0,1.0,2.0,1.0,1.0,0.17204301075268819
reganph01,1961,1,DET,AL,33,40,4,3,1,0,0,1.0,0.0,0.0,3,15.0,0.0,0.0,3.0,0.0,1.0,0.075
ricede01,1961,1,LAA,AL,44,83,11,20,4,0,4,11.0,0.0,1.0,20,19.0,5.0,0.0,3.0,1.0,1.0,0.24096385542168675
robinbr01,1961,1,BAL,AL,163,668,89,192,38,7,7,61.0,1.0,3.0,47,57.0,2.0,4.0,8.0,9.0,21.0,0.2874251497005988
shawbo01,1961,1,CHA,AL,14,18,0,0,0,0,0,0.0,0.0,0.0,3,6.0,0.0,0.0,2.0,0.0,1.0,0.0
shawbo01,1961,2,KC1,AL,28,55,5,11,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,2.0,0.2
sievero01,1961,1,CHA,AL,141,492,76,145,26,6,27,92.0,1.0,0.0,61,62.0,4.0,6.0,0.0,4.0,11.0,0.29471544715447157
skowrbi01,1961,1,NYA,AL,150,561,76,150,23,4,28,89.0,0.0,0.0,35,108.0,9.0,8.0,0.0,3.0,21.0,0.26737967914438504
stalege01,1961,1,CHA,AL,16,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
stalege01,1961,2,KC1,AL,23,1,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stalege01,1961,3,DET,AL,13,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
stobbch01,1961,1,MIN,AL,24,8,2,3,1,0,0,1.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.375
sturdto01,1961,1,WS2,AL,15,26,1,2,0,0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,4.0,0.0,0.0,0.07692307692307693
terryra01,1961,1,NYA,AL,31,66,3,15,2,0,0,5.0,0.0,0.0,1,16.0,0.0,0.0,5.0,1.0,1.0,0.22727272727272727
thomage01,1961,1,DET,AL,17,6,2,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
thomage01,1961,2,LAA,AL,79,282,39,79,12,1,13,59.0,3.0,6.0,21,66.0,1.0,3.0,3.0,2.0,3.0,0.2801418439716312
torgeea01,1961,1,CHA,AL,20,15,1,1,0,0,0,1.0,0.0,0.0,3,5.0,0.0,0.0,0.0,1.0,1.0,0.06666666666666667
torgeea01,1961,2,NYA,AL,22,18,3,2,0,0,0,0.0,0.0,1.0,8,3.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111
valoel01,1961,1,MIN,AL,33,32,0,5,2,0,0,4.0,0.0,0.0,3,3.0,1.0,1.0,0.0,0.0,2.0,0.15625
wertzvi01,1961,1,BOS,AL,99,317,33,83,16,2,11,60.0,0.0,0.0,38,43.0,3.0,2.0,0.0,6.0,11.0,0.2618296529968454
wertzvi01,1961,2,DET,AL,8,6,0,1,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
wilheho01,1961,1,BAL,AL,51,20,1,1,0,0,0,2.0,0.0,0.0,2,10.0,0.0,0.0,2.0,0.0,1.0,0.05
willidi02,1961,1,BAL,AL,103,310,37,64,15,2,8,24.0,0.0,4.0,20,38.0,0.0,0.0,5.0,5.0,7.0,0.2064516129032258
woodlge01,1961,1,WS2,AL,110,342,39,107,16,4,10,57.0,1.0,0.0,50,24.0,3.0,2.0,1.0,1.0,10.0,0.3128654970760234
woodwi01,1961,1,BOS,AL,6,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
wynnea01,1961,1,CHA,AL,17,37,4,6,0,0,0,2.0,0.0,0.0,3,11.0,0.0,0.0,1.0,0.0,1.0,0.16216216216216217
yastrca01,1961,1,BOS,AL,148,583,71,155,31,6,11,80.0,6.0,5.0,50,96.0,3.0,3.0,2.0,5.0,19.0,0.2658662092624357
yosted01,1961,1,LAA,AL,76,213,29,43,4,0,3,15.0,0.0,1.0,50,48.0,0.0,2.0,2.0,0.0,2.0,0.20187793427230047
aaronha01,1961,1,ML1,NL,155,603,115,197,39,10,34,120.0,21.0,9.0,56,64.0,20.0,2.0,1.0,9.0,16.0,0.32669983416252074
adcocjo01,1961,1,ML1,NL,152,562,77,160,20,0,35,108.0,2.0,1.0,59,94.0,4.0,2.0,4.0,2.0,22.0,0.2846975088967972
aloufe01,1961,1,SFN,NL,132,415,59,120,19,0,18,52.0,11.0,4.0,26,41.0,2.0,2.0,2.0,2.0,11.0,0.2891566265060241
alouma01,1961,1,SFN,NL,81,200,38,62,7,2,6,24.0,3.0,2.0,15,18.0,2.0,0.0,1.0,1.0,4.0,0.31
ashburi01,1961,1,CHN,NL,109,307,49,79,7,4,0,19.0,7.0,6.0,55,27.0,2.0,3.0,1.0,2.0,4.0,0.25732899022801303
baileed01,1961,1,CIN,NL,12,43,4,13,4,0,0,2.0,0.0,0.0,3,5.0,1.0,0.0,0.0,0.0,0.0,0.3023255813953488
baileed01,1961,2,SFN,NL,107,340,39,81,9,1,13,51.0,1.0,5.0,42,41.0,6.0,4.0,1.0,6.0,8.0,0.23823529411764705
bankser01,1961,1,CHN,NL,138,511,75,142,22,4,29,80.0,1.0,2.0,54,75.0,21.0,2.0,0.0,6.0,11.0,0.27788649706457924
bellgu01,1961,1,CIN,NL,103,235,27,60,10,1,3,33.0,1.0,1.0,18,21.0,3.0,0.0,0.0,9.0,4.0,0.2553191489361702
blasido01,1961,1,SFN,NL,3,1,1,0,0,0,0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
blasido01,1961,2,CIN,NL,123,450,59,100,18,4,1,21.0,4.0,3.0,39,38.0,0.0,2.0,9.0,2.0,7.0,0.2222222222222222
boyerke01,1961,1,SLN,NL,153,589,109,194,26,11,24,95.0,6.0,3.0,68,91.0,9.0,1.0,0.0,5.0,11.0,0.3293718166383701
breweji01,1961,1,CHN,NL,36,22,1,4,0,0,0,0.0,0.0,0.0,2,10.0,0.0,0.0,1.0,0.0,0.0,0.18181818181818182
brocklo01,1961,1,CHN,NL,4,11,1,1,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
brunege01,1961,1,ML1,NL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,
buhlbo01,1961,1,ML1,NL,32,60,2,4,0,0,0,2.0,0.0,0.0,5,30.0,0.0,0.0,2.0,0.0,1.0,0.06666666666666667
burdele01,1961,1,ML1,NL,42,103,10,21,5,0,3,11.0,0.0,0.0,2,39.0,0.0,0.0,3.0,0.0,0.0,0.20388349514563106
burgesm01,1961,1,PIT,NL,100,323,37,98,17,3,12,52.0,1.0,0.0,30,16.0,8.0,2.0,0.0,1.0,7.0,0.30340557275541796
callijo01,1961,1,PHI,NL,138,455,74,121,20,11,9,47.0,10.0,4.0,69,76.0,5.0,3.0,6.0,5.0,7.0,0.26593406593406593
cardele01,1961,1,CIN,NL,74,198,23,61,18,1,5,24.0,1.0,0.0,15,39.0,1.0,0.0,1.0,2.0,5.0,0.30808080808080807
cardwdo01,1961,1,CHN,NL,40,95,6,10,3,0,3,6.0,0.0,0.0,6,55.0,0.0,1.0,4.0,0.0,0.0,0.10526315789473684
cepedor01,1961,1,SFN,NL,152,585,105,182,28,4,46,142.0,12.0,8.0,39,91.0,11.0,9.0,0.0,3.0,21.0,0.3111111111111111
clemero01,1961,1,PIT,NL,146,572,100,201,30,10,23,89.0,4.0,1.0,35,59.0,10.0,3.0,1.0,3.0,18.0,0.3513986013986014
covinwe01,1961,1,ML1,NL,9,21,3,4,1,0,0,0.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047
covinwe01,1961,4,PHI,NL,57,165,23,50,9,0,7,26.0,0.0,0.0,15,17.0,1.0,0.0,0.0,3.0,4.0,0.30303030303030304
crandde01,1961,1,ML1,NL,15,30,3,6,3,0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.2
davisto02,1961,1,LAN,NL,132,460,60,128,13,2,15,58.0,10.0,4.0,32,53.0,4.0,2.0,9.0,5.0,16.0,0.2782608695652174
daviswi02,1961,1,LAN,NL,128,339,56,86,19,6,12,45.0,12.0,5.0,27,46.0,4.0,5.0,6.0,3.0,5.0,0.2536873156342183
drabomo01,1961,1,ML1,NL,16,4,0,1,0,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.25
ellswdi01,1961,1,CHN,NL,37,56,1,2,1,0,0,0.0,0.0,0.0,3,29.0,0.0,1.0,5.0,0.0,0.0,0.03571428571428571
facero01,1961,1,PIT,NL,62,11,0,3,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727
fairlro01,1961,1,LAN,NL,111,245,42,79,15,2,10,48.0,0.0,0.0,48,22.0,0.0,1.0,6.0,1.0,3.0,0.3224489795918367
farretu01,1961,1,PHI,NL,5,2,1,1,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
farretu01,1961,2,LAN,NL,50,18,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,3.0,0.0,1.0,0.0
fisheed02,1961,1,SFN,NL,15,7,0,1,1,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
floodcu01,1961,1,SLN,NL,132,335,53,108,15,5,2,21.0,6.0,2.0,35,33.0,2.0,3.0,7.0,0.0,6.0,0.32238805970149254
freesge02,1961,1,CIN,NL,152,575,78,159,27,2,26,87.0,8.0,2.0,27,78.0,5.0,0.0,1.0,3.0,17.0,0.27652173913043476
frienbo01,1961,1,PIT,NL,41,79,6,11,0,1,0,7.0,0.0,0.0,1,36.0,0.0,0.0,9.0,0.0,0.0,0.13924050632911392
gibbojo01,1961,1,PIT,NL,31,59,1,8,1,1,0,6.0,0.0,0.0,1,22.0,0.0,0.0,10.0,1.0,1.0,0.13559322033898305
gibsobo01,1961,1,SLN,NL,40,66,4,13,5,0,1,10.0,0.0,0.0,3,23.0,0.0,1.0,3.0,2.0,1.0,0.19696969696969696
gonzato01,1961,1,PHI,NL,126,426,58,118,16,8,12,58.0,15.0,5.0,49,66.0,7.0,6.0,2.0,2.0,10.0,0.27699530516431925
groatdi01,1961,1,PIT,NL,148,596,71,164,25,6,6,55.0,0.0,4.0,40,44.0,0.0,1.0,7.0,4.0,22.0,0.2751677852348993
haddiha01,1961,1,PIT,NL,31,56,2,8,3,0,0,3.0,0.0,0.0,6,14.0,0.0,0.0,5.0,0.0,0.0,0.14285714285714285
henrybi01,1961,1,CIN,NL,48,5,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hodgegi01,1961,1,LAN,NL,109,215,25,52,4,0,8,31.0,3.0,1.0,24,43.0,1.0,0.0,2.0,4.0,5.0,0.24186046511627907
howarfr01,1961,1,LAN,NL,92,267,36,79,10,2,15,45.0,0.0,1.0,21,50.0,3.0,1.0,1.0,2.0,12.0,0.2958801498127341
